ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	CONCEPT_TYPE	FORM	TOKENS	OCCURRENCES	WORD_FORMS	GLOSS_FORMS	PHRASE_EXAMPLE	GLOSS_EXAMPLE	REFERENCES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	CROSSID
968	Qiang	this // two	this:two:CL	lexicon	tsəzzi	ts ə dz i	1	tsəzzi-ŋuəȵi	this:two:CL-TOP	ɦɑlɑ sə-xʂə-s-tɑ ʐə-m ɦɑlɑ tsəzzi-ŋuəȵi thɑnkhemu ȵɑ likhemu-tɕ mɑ: ləzzi-ŋuəȵi do-qu-kəi,	INT DIR-be.last-NOM-LOC exist-NOM INT this:two:CL-TOP Thɑnkhemu COM Likhemu-GEN mama DEF:two:CL-TOP DIR-afraid-NAR	1246:4:0	2 7 2 7	AXBZ	CECI	1	1.C.C 1.E.V 1.C.C 1.I.V	2.0 1.5 1.75 0.8	tsədzi	1	884
969	Qiang	this // two	this:two:CL	lexicon	tsəizzi	ts ə i dz i	1	ɦɑ-tsəizzi-ŋuəȵi	INT-this:two:CL-TOP	fɑ tə-l̥əlɑ-ȵiɑu kəntɑu ŋuə-ȵi ɦɑ-tsəizzi-ŋuəȵi ɦɑlɑ mɑ: ȵɑ ɦɑ-lɑ-hɑn,	clothing DIR-change-LNK immediately COP-ADV INT-this:two:CL-TOP INT mama COM INT-DEF:one-kind	1275:4:1	2 7 7 2 7	AXYBZ	CEICI	1	1.C.C 1.E.V 1.I.V 1.C.C 1.I.V	2.0 1.5 1.3 1.75 0.8	tsəidzi	0	884
105	Qiang	this manner	this.manner	lexicon	tsəi	ts ə i	28	ɦɑ-tsəi-ȵike,	INT-this.manner-after	ɦɑ-tsəi-ȵike,	INT-this.manner-after	15:0:1 23:0:1 47:0:1 52:0:1 205:2:1 215:1:0 361:1:1 375:9:1 380:5:1 476:2:1 552:7:1 552:10:1 682:2:1 696:3:1 716:7:1 747:0:1 760:0:1 869:2:1 870:0:1 871:0:1 907:1:1 972:5:0 995:1:1 1096:0:1 1099:7:1 1113:2:1 1118:0:1 1120:1:1	2 7 7	AXZ	CEI	1	1.C.C 1.E.V 1.I.V	2.0 1.5 0.8	tsəi	0	885
703	Qiang	this person)	†(this.person)	lexicon	tʂekəʐənla	ʈʂ e k ə ʐ ə n l a/ɑ	2	tʂekəʐənla	†(this.person)	ɦɑ-tu tʂekəʐənla mi-tse-ze-ŋuəȵi,	INT-RESULT †(this.person) person-this-CL-TOP	610:1:0 761:1:0	2 7 1 7 3 7 4 5 7	AXBYBYBCZ	CEKESENLA	1	1.C.C 1.E.V 1.K.C 1.E.V 1.S.C 1.E.V 1.N.C 1.L.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 0.8	ʈʂekəʐənla/ɑ	0	886
195	Qiang	thorn	thorn	lexicon	tshəmɑ	tsʰ ə m ɑ	4	tshəmɑ	thorn	nai tshəmɑ we-tɕ səɸ-zu xsə-quɑt de-tɕi-le-wei,	other thorn exist-GEN tree-seed three-bushel DIR-CON-give-HS	32:1:0 51:0:0 53:1:0 56:0:0	2 7 4 7	AXBZ	CEMA	1	1.C.C 1.E.V 1.M.C 1.A.V	2.0 1.5 1.75 0.8	tsʰəmɑ	0	887
926	Qiang	thought(n )	thought(n.)	lexicon	ɕtɕů	ɕ tɕ u �	1	ɕtɕů	thought(n.)	ɦɑ-tsəi-ȵi ɕtɕů zə-lɑ-ȵi,	INT-this.manner-ADV thought(n.) DIR-come-ADV	1118:1:0	3 2 7 0	ACYN	SCY0	1	1.S.C 1.C.C 1.Y.V 1.0.c	2.0 1.5 1.3 0.8	ɕtɕu�	0	888
204	Qiang	thousand	thousand	lexicon	stu	s t u	2	ɑ-stu-χɑn	one-thousand-kind	ɑ-stu-χɑn phuxʂu-ŋuəȵi themle-steke ɑ-dzɑ-ʐ-ȵi.	one-thousand-kind wild.creatures-TOP 3pl-behind DIR-follow-CAUS-ADV	36:0:1 46:1:1	3 1 7	ACZ	STY	1	1.S.C 1.T.C 1.Y.V	2.0 1.5 0.8	stu	0	889
185	Qiang	three	three	lexicon	xsə	x s ə	10	xsə-quɑt	three-bushel	ɑpə-xsə-ŋuəȵi themle lu-zu xsə-quɑt de-l-wei,	father-god-TOP 3pl China.fir-seed three-bushel DIR-give-HS	30:3:0 32:4:0 311:0:0 312:0:0 460:1:0 769:1:0 1237:3:0 1239:1:0 1241:0:0 1241:2:0	3 3 7	ACZ	GSE	1	1.G.C 1.S.C 1.E.V	2.0 1.5 0.8	xsə	1	890
186	Qiang	three	three	lexicon	sɑn	s ɑ n	1	sɑn-jɑn,	three-kind)	ɦɑ-tsu-ŋuəȵi ȵi ke guo sɑn-jɑn,	INT-here-TOP †(2sg give 1sg three-kind)	768:4:0	3 7 4	AXN	SAN	1	1.S.C 1.A.V 1.N.c	2.0 1.5 0.8	sɑn	0	891
479	Qiang	throw	throw	lexicon	ʁu	ʁ u	6	da-ʁu-kui-wɑ.	DIR-throw-NAR-EMPH	ɦɑ-tsu ʂkup-te:-ŋuəȵi ȵi-qəti-ȵi da-ʁu-kui-wɑ.	INT-here orangutan-DEF:CL-TOP DIR-beat.to.death-ADV DIR-throw-NAR-EMPH	268:3:1 1051:10:1 1052:2:2 1056:2:1 1059:1:1 1060:1:1	5 7	AX	RY	1	1.R.C 1.Y.V	2.0 1.5	ʁu	1	892
480	Qiang	throw	throw	lexicon	ʁů	ʁ u �	1	a-ʁů-ȵi	DIR-throw-ADV	thɑnkhemu ȵɑ likhemu-ŋuəȵi titɑu-ʁɑ a-ʁů-ȵi ȵisues me-le:-tɕ-ŋuəȵi sipe dɑ-ɕtɕ-jə,	Thɑnkhemu COM Likhemu-TOP tunnel-LOC DIR-throw-ADV nearly.dead NEG-exist-GEN-TOP medicine DIR-feed-CSM	1109:4:1	5 7 0	AXN	RY0	1	1.R.C 1.Y.V 1.0.c	2.0 1.5 0.8	ʁu�	1	892
121	Qiang	throw(away)	throw(away)	lexicon	ʁů	ʁ u �	1	da-ʁů.	DIR-throw(away)	duɑʁl-le:-wu sə-xte-ȵi tɕetɕi-lɑ da-ʁů.	scythe-DEF:CL-INST DIR-chop-LNK everywhere-LOC DIR-throw(away)	20:3:1	5 7 0	AXN	RY0	1	1.R.C 1.Y.V 1.0.c	2.0 1.5 0.8	ʁu�	0	893
135	Qiang	thus	thus	lexicon	kə	k ə	67	kə-ji,	thus-say	thəzzi-tɑ kə-ji,	3dl-LOC thus-say	27:1:0 38:1:0 87:1:0 102:3:0 122:2:0 141:2:0 143:1:0 162:2:0 195:0:1 237:3:0 279:0:1 287:0:1 390:4:1 392:1:1 427:0:1 430:0:1 431:0:1 434:0:1 437:1:1 437:3:1 439:0:1 455:1:0 469:1:1 472:0:1 473:0:1 493:1:1 512:0:1 515:0:1 535:1:1 536:0:1 536:4:1 537:0:1 568:1:1 586:0:1 587:0:1 595:1:1 599:3:0 656:3:1 674:9:0 760:5:1 777:0:1 787:0:1 802:0:1 846:0:1 846:4:1 883:0:1 909:0:0 930:0:1 991:2:1 996:8:0 1017:0:1 1079:1:0 1096:2:1 1116:1:1 1127:0:1 1129:2:1 1134:1:1 1138:1:0 1146:0:1 1165:1:1 1167:0:1 1168:0:1 1188:1:0 1212:0:1 1222:0:0 1222:1:1 1276:9:1	1 7	AX	KE	1	1.K.C 1.E.V	2.0 1.5	kə	0	894
136	Qiang	thus	thus	lexicon	ike	i k e	1	ike	thus	ɦɑ-kə mo-qu-ja-wɑ ike ʐi-kəi.”	INT-thus NEG-afraid-CSM:1sg-EMPH thus exist-NAR	195:2:0	7 1 7	XBZ	IKE	1	1.I.V 1.K.C 1.E.V	1.5 1.75 0.8	ike	0	894
137	Qiang	thus	thus	lexicon	ikə	i k ə	7	ikə	thus	ikə jə-kui-tɕu.	thus say-NAR-PART	278:0:0 474:0:0 859:0:0 874:0:0 955:0:0 1116:0:0 1145:0:0	7 1 7	XBZ	IKE	1	1.I.V 1.K.C 1.E.V	1.5 1.75 0.8	ikə	0	894
138	Qiang	thus	thus	lexicon	ke	k e	17	ɦɑ-ke	INT-thus	tʂhaq-tɑ sə-ʁə ʂpaqtɑ-ȵi ɦɑ-ke dʑy-le: wəstɑ he-ʐi-kui-wɑ.	market-LOC DIR-go pretend-ADV INT-thus door-DEF:CL behind DIR-exist-NAR-EMPH	396:3:1 445:3:1 449:0:1 528:11:1 663:7:1 680:0:1 682:6:1 686:0:1 729:9:1 739:2:1 772:2:1 801:0:1 1224:1:0 1228:2:1 1244:1:1 1256:0:1 1258:1:1	1 7	AX	KE	1	1.K.C 1.E.V	2.0 1.5	ke	0	894
139	Qiang	thus	COM:thus	lexicon	ȵike	ȵ i k e	1	qɑ-ȵike	1sg-COM:thus	qɑ-ȵike phin-tɕhi-phin-tsuo,	1sg-COM:thus †(equal-stand-equal-sit)	712:0:1	4 7 1 7	AXBZ	NIKE	1	1.N.C 1.I.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	ȵike	1	894
750	Qiang	tie	tie	lexicon	χʂə	χ ʂ ə	1	tə-χʂə-ȵi	DIR-tie-ADV	ɦɑ-thɑ genkuo-le:-ŋuəȵi ɣzəifɑ qə-tɑ-ŋuəȵi xʂul lou tə-χʂə-ȵi wet lou ɦɑ-ke tə-tʂhe-le: we-kui-wɑ,	INT-there parrot-DEF:CL-TOP wing top-LOC-TOP rope DEF:one:CL DIR-tie-ADV stick DEF:one:CL INT-thus DIR-support-DEF:CL exist-NAR-EMPH	729:6:1	3 3 7	ACZ	GSE	1	1.G.C 1.S.C 1.E.V	2.0 1.5 0.8	χʂə	0	895
920	Qiang	tie up	tie.up	lexicon	χʂ	χ ʂ	4	nə-χʂ-ku.	DIR-tie.up-NAR	ɦɑ-tu tshəntitɕhin lə nə-χʂ-ku.	INT-RESULT Chen.Diqing also DIR-tie.up-NAR	1107:3:1 1108:0:1 1111:1:1 1111:6:1	3 3	AN	GS	1	1.G.C 1.S.c	2.0 0.8	χʂ	0	896
167	Qiang	time	time	lexicon	ʁza	ʁ z a/ɑ	2	ʁza-ʁa,	time-LOC	thizzi kə ʁza-ʁa,	3dl go time-LOC	29:2:0 41:2:0	5 3 7	ACZ	RSA	1	1.R.C 1.S.C 1.A.V	2.0 1.5 0.8	ʁza/ɑ	0	897
168	Qiang	time	time	lexicon	tɑu	t ɑ u	4	ɦɑ-tsɑ-tɑu	INT-this:one-time	ɦɑ-tsɑ-tɑu ŋuə-tu,	INT-this:one-time COP-LNK	157:0:2 178:1:1 356:1:1 695:2:1	1 7 7	AXZ	TAY	1	1.T.C 1.A.V 1.Y.V	2.0 1.5 0.8	tɑu	0	898
169	Qiang	time	time	lexicon	χui	χ u i	25	tsɑ-χui-tu	this:one-time-LNK	tsɑ-χui-tu ɦɑ-xtʂəp-ji maha i-pə-l-kui,	this:one-time-LNK DIR-get.dark-CSM night DIR-arrive-come-NAR	182:0:1 189:0:1 232:0:1 243:1:1 253:0:2 303:0:2 332:0:2 456:1:2 484:1:1 548:0:2 553:0:2 555:1:2 572:0:2 628:0:2 671:0:2 673:0:1 738:0:1 748:2:2 856:0:2 1018:0:1 1027:0:2 1034:0:2 1041:0:2 1139:0:2 1225:0:2	3 7 7	AXZ	GYI	1	1.G.C 1.Y.V 1.I.V	2.0 1.5 0.8	χui	0	899
170	Qiang	time	time	lexicon	ʂ	ʂ	5	ɑ-ʂ	one-time	ɑ-ʂ tse kɑntɕhi-kəi,	one-time see think/want-NAR	238:0:1 538:0:1 1171:3:1 1208:1:1 1261:1:1	3	A	S	1	1.S.C	2.0	ʂ	1	900
171	Qiang	time	time	lexicon	ʁza:	ʁ z aː/ɑː	1	ə-ʁ-ʁza:-ʁɑ-ŋuəȵi	DIR-go-time-LOC-TOP	ɦɑ tsɑ-tɑu-ŋuəȵi ə-ʁ-ʁza:-ʁɑ-ŋuəȵi ʂkupu-ɑ-tɑu de-le-kui-stũ.	INT this:one-time-TOP DIR-go-time-LOC-TOP a.kind.of.thing-one-CL DIR-give-NAR-PART	356:2:2	5 3 7	ACZ	RSA	1	1.R.C 1.S.C 1.A.V	2.0 1.5 0.8	ʁzaː/ɑː	0	897
172	Qiang	time	†time	lexicon	ʂətɕiɑn	ʂ ə tɕ i ɑ n	5	ʂətɕiɑn	†time	ʂətɕiɑn ə-tin-thɑ-kəi,	†time DIR-set-AUX-NAR	579:0:0 696:1:0 705:1:0 718:3:0 760:2:0	3 7 2 7 7 4	AXBYYN	SECIAN	1	1.S.C 1.E.V 1.C.C 1.I.V 1.A.V 1.N.c	2.0 1.5 1.75 1.3 1.3 0.8	ʂətɕiɑn	0	902
173	Qiang	time	time	lexicon	ʂətɕian	ʂ ə tɕ i a/ɑ n	1	ʂətɕian	time	ɦɑ-kə ʂətɕian ə-ʂə-kəi-tu,	INT-thus time DIR-put-NAR-LNK	587:1:0	3 7 2 7 7 4	AXBYYN	SECIAN	1	1.S.C 1.E.V 1.C.C 1.I.V 1.A.V 1.N.c	2.0 1.5 1.75 1.3 1.3 0.8	ʂətɕia/ɑn	0	902
174	Qiang	time	time	lexicon	i	i	2	a-i	one-time	a-i dɑ-qə-kəi-tu,	one-time DIR-go-NAR-LNK	1001:0:1 1048:0:1	7	X	I	1	1.I.V	1.5	i	1	904
175	Qiang	time	time	lexicon	thən	tʰ ə n	2	a-thən	one-time	a-thən sə-tɕi-tɕ-ʂɑ,	one-time DIR-CON-drink-LNK	1039:0:1 1040:0:1	1 7 4	AXN	TEN	1	1.T.C 1.E.V 1.N.c	2.0 1.5 0.8	tʰən	0	905
176	Qiang	time	time	lexicon	ʂə	ʂ ə	1	ɑ-ʂə	one-time	ɑ-ʂə u-tɕu tɕhe,	one-time DIR-see want	1162:0:1	3 7	AX	SE	1	1.S.C 1.E.V	2.0 1.5	ʂə	1	900
837	Qiang	time/when)	time/when)	lexicon	ʂəχəu	ʂ ə χ ə u	1	ʂəχəu	time/when)	ɦɑlɑ-ŋuəȵi χaiʂə tɑulə tɕi kuo jue ʂəχəu i-jə-ɕ pe-tu,	there-TOP †(still.is arrive few CL month time/when) one-two-month become-LNK	888:6:0	3 7 3 7 7	AXBYZ	SEGEY	1	1.S.C 1.E.V 1.G.C 1.E.V 1.Y.V	2.0 1.5 1.75 1.3 0.8	ʂəχəu	0	906
372	Qiang	today	today	lexicon	pəs	p ə s	8	pəs	today	pəs lə ɦɑ-xtʂəp-ja,	today also DIR-get.dark-REP	168:0:0 270:0:0 410:1:0 412:2:0 413:1:0 422:1:0 800:0:0 1206:0:0	1 7 3	AXN	PES	1	1.P.C 1.E.V 1.S.c	2.0 1.5 0.8	pəs	0	907
412	Qiang	together	together	lexicon	ȵiɑntɕi	ȵ i ɑ n tɕ i	1	ȵiɑntɕi	together	tu the-maha-ŋuəȵi tɕiu ʂəʂe:ʴwu ȵiɑntɕi gɑnphai-tu-pů-kəi-stu,	RESULT that-night-TOP †(then) exist:REDUP:all together arrange-DIR-do-NAR-PART	206:4:0	4 7 7 4 2 7	AXYMBZ	NIANCI	1	1.N.C 1.I.V 1.A.V 1.N.c 1.C.C 1.I.V	2.0 1.5 1.3 1.1 1.75 0.8	ȵiɑntɕi	1	908
413	Qiang	together	together	lexicon	iɕtɕi	i ɕ tɕ i	2	iɕtɕi-ŋuəȵi	together-TOP	iɕtɕi-ŋuəȵi kə-ʂɑ,”	together-TOP go-HORT	975:0:0 1199:2:0	7 3 2 7	XMBZ	ISCI	1	1.I.V 1.S.c 1.C.C 1.I.V	1.5 1.1 1.75 0.8	iɕtɕi	0	909
414	Qiang	together	together	lexicon	ɑŋ̥u̥ə	ɑ ŋ w ə	1	ɑŋ̥u̥ə	together	ɦɑ-tu nə-χʂ-ȵi χaiʂə ȵi:-ep-te:-ȵɑ ɦɑlɑ ɑŋ̥u̥ə nə-χʂ-ȵi i-ɕi-ku.	INT-RESULT DIR-tie.up-ADV †(still.is) 3sgREFL-father-DEF:CL-COM INT together DIR-tie.up-ADV DIR-put-NAR	1111:5:0	7 4 6 7	XBCZ	ANWE	1	1.A.V 1.N.C 1.W.C 1.E.V	1.5 1.75 1.5 0.8	ɑŋwə	0	910
696	Qiang	toilet	toilet	lexicon	mɑutshɑ	m ɑ u tsʰ ɑ	2	mɑutshɑ	toilet	mɑutshɑ sei-jə-kə hɑ-qə-kəi-tu.	toilet relieve.oneself-REP-go DIR-go-NAR-LNK	602:0:0 605:1:0	4 7 7 2 7	AXYBZ	MAYCA	1	1.M.C 1.A.V 1.Y.V 1.C.C 1.A.V	2.0 1.5 1.3 1.75 0.8	mɑutsʰɑ	0	911
697	Qiang	toilet	toilet	lexicon	mɑutshə	m ɑ u tsʰ ə	5	mɑutshə-le:	toilet-DEF:CL	mɑutshə-le: dɑ-tɕ mɑ-lə-kəi,	toilet-DEF:CL DIR-find NEG-able-NAR	603:0:0 604:0:0 609:2:0 665:1:0 733:0:0	4 7 7 2 7	AXYBZ	MAYCE	1	1.M.C 1.A.V 1.Y.V 1.C.C 1.E.V	2.0 1.5 1.3 1.75 0.8	mɑutsʰə	0	911
715	Qiang	tomorrow	tomorrow	lexicon	soqho	s o qʰ o	3	soqho-ȵi-ŋuəȵi,”	tomorrow-ADV-TOP	soqho-ȵi-ŋuəȵi,”	tomorrow-ADV-TOP	637:0:0 640:0:0 1159:0:0	3 7 1 7	AXBZ	SUKU	1	1.S.C 1.U.V 1.K.C 1.U.V	2.0 1.5 1.75 0.8	soqʰo	0	912
716	Qiang	tomorrow	tomorrow	lexicon	təp	t ə p	2	(“təp-ȵi”	tomorrow-ADV	(“təp-ȵi” jə lə khuoji,	tomorrow-ADV say also †(be.possible)	638:0:0 1171:1:0	1 7 1	AXN	TEP	1	1.T.C 1.E.V 1.P.c	2.0 1.5 0.8	təp	0	913
392	Qiang	tonight	tonight	lexicon	pəmaha	p ə m a/ɑ h a/ɑ	5	pəmaha-ŋuəȵi	tonight-TOP	pəmaha-ŋuəȵi qɑ gul lɑ-hɑ i-pə-l-jy,	tonight-TOP 1sg companion DEF:one-pl DIR-arrive-come-ASP	193:0:0 194:0:0 202:1:0 647:2:0 649:0:0	1 7 4 7 3 7	AXBYBZ	PEMAHA	1	1.P.C 1.E.V 1.M.C 1.A.V 1.H.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	pəma/ɑha/ɑ	0	914
714	Qiang	too	too	lexicon	ʂ	ʂ	1	ʂqu-ʂ-un,	difficult-too-2sg	ɑ-zə-ŋuəȵi ʂqu-ʂ-un,	one-little-TOP difficult-too-2sg	631:1:1	3	A	S	1	1.S.C	2.0	ʂ	1	915
660	Qiang	top	top	lexicon	qu	q u	3	tʂhetsə-qu-tɑ	cart-top-LOC	ɦɑ-tu tse: mi-tse:-ŋuəȵi ɦɑ-thɑ tʂhetsə-qu-tɑ sə-l-ȵi ʂputhuʂ tou-ʁɑ-ŋuəȵi keʴl-jy,	INT-RESULT this:CL person-this:CL-TOP INT-there cart-top-LOC DIR-look-ADV bamboo.tube DEF:one:CL-LOC-TOP ask-ASP	524:4:1 528:9:1 609:2:2	1 7	AX	KY	1	1.K.C 1.Y.V	2.0 1.5	qu	1	916
661	Qiang	top	top	lexicon	qə	q ə	1	qə-tɑ-ŋuəȵi	top-LOC-TOP	ɦɑ-thɑ genkuo-le:-ŋuəȵi ɣzəifɑ qə-tɑ-ŋuəȵi xʂul lou tə-χʂə-ȵi wet lou ɦɑ-ke tə-tʂhe-le: we-kui-wɑ,	INT-there parrot-DEF:CL-TOP wing top-LOC-TOP rope DEF:one:CL DIR-tie-ADV stick DEF:one:CL INT-thus DIR-support-DEF:CL exist-NAR-EMPH	729:3:0	1 7	AX	KE	1	1.K.C 1.E.V	2.0 1.5	qə	1	916
662	Qiang	top	top	lexicon	q	q	3	jəpɑ-q-tɑ-ŋuəȵi	hand-top-LOC-TOP	qɑ-ŋuəȵi fɑntʂənʂə ʐmətʂi tsoqpi jəpɑ-q-tɑ-ŋuəȵi do-χlu mɑ-lə-jya,	1sg-TOP †(anyway.is) emperor this:family hand-top-LOC-TOP DIR-escape NEG-able-ASP:1sg	851:4:1 858:2:1 1255:3:1	1	A	K	1	1.K.C	2.0	q	1	916
663	Qiang	top	top	lexicon	quə	q u ə	1	tʂhetsə-quə-tɑ-ŋuəȵi	cart-top-LOC-TOP	ɦɑ-tu ʐmətʂi-le:-ŋuəȵi sətsim-le: ɦɑ-thɑ meʴʂ-tɑ-s-ʁɑ ʐmu tsu-s-tɑ-ŋuəȵi sətsim-le: tʂhetsə-quə-tɑ-ŋuəȵi he-tɕhi-kəi,	INT-RESULT emperor-DEF:CL-TOP wife-DEF:CL INT-there next-DEF:one-day-LOC meeting hold-NOM-LOC-TOP wife-DEF:CL cart-top-LOC-TOP DIR-bring-NAR	1173:8:1	1 7 7	AXZ	KYE	1	1.K.C 1.Y.V 1.E.V	2.0 1.5 0.8	quə	0	916
664	Qiang	top	top	lexicon	məq	m ə q	2	tʂhetsə-məq	cart-top	ɦɑ-thɑ tʂhetsə-məq iɕtɕi sə-l-ȵi ʐmətʂi-le: ȵɑ ʐmətʂi sətsim jautsan dʑemi,	INT-there cart-top together DIR-look-ADV emperor-DEF:CL COM emperor wife man.eating.demon Dʑemi	1199:1:1 1202:0:1	4 7 1	AXN	MEK	1	1.M.C 1.E.V 1.K.c	2.0 1.5 0.8	məq	1	920
773	Qiang	traveling expenses	traveling.expenses	lexicon	phɑntshə	pʰ ɑ n tsʰ ə	1	phɑntshə-ʁɑ	traveling.expenses-LOC	ɑ-sə-mɑqɑ khuə tə-ɕi-ȵi phɑntshə-ʁɑ khuə tə-ɕi-ȵi stuɑhɑ tɕhə-m,	one-day-each dog DIR-release-ADV traveling.expenses-LOC dog DIR-release-ADV food eat-NOM	792:3:0	1 7 4 2 7	AXMBZ	PANCE	1	1.P.C 1.A.V 1.N.c 1.C.C 1.E.V	2.0 1.5 1.1 1.75 0.8	pʰɑntsʰə	0	921
34	Qiang	tree	tree	lexicon	ɸu	ɸ u	1	zuɑmə-ɸu	cypress-tree	zuɑmə-ɸu o-ʐgu-tɑ i-pi-χuɑ-ȵi,	cypress-tree one-CL-LOC DIR-hide-because-ADV	5:0:1	3 7	AX	BY	1	1.B.C 1.Y.V	2.0 1.5	ɸu	0	922
35	Qiang	tree	tree	lexicon	səɸ	s ə ɸ	3	səɸ-zu	tree-seed	nai tshəmɑ we-tɕ səɸ-zu xsə-quɑt de-tɕi-le-wei,	other thorn exist-GEN tree-seed three-bushel DIR-CON-give-HS	32:3:0 51:2:0 999:3:0	3 7 3	AXN	SEB	1	1.S.C 1.E.V 1.B.c	2.0 1.5 0.8	səɸ	0	923
36	Qiang	tree	tree	lexicon	səɸů	s ə ɸ u �	1	səɸů-le:-pienɑ	tree-DEF:CL-beside	ɦɑ-kə səɸů-le:-pienɑ tə-ʂuə-jə ke: u-ʐmu-ɑ-wɑ,”	that.manner tree-DEF:CL-beside DIR-hide-REP INDEF:CL DIR-dream-1sg-EMPH	984:1:0	3 7 3 7 0	AXBYN	SEBY0	1	1.S.C 1.E.V 1.B.C 1.Y.V 1.0.c	2.0 1.5 1.75 1.3 0.8	səɸu�	0	923
891	Qiang	trip	trip	lexicon	thɑn	tʰ ɑ n	1	ɑ-thɑn	one-trip	u-χsu-ȵi ɑ-thɑn tə-tsi-kəi-tu,	DIR-jump-ADV one-trip DIR-lift-NAR-LNK	1036:1:1	1 7 4	AXN	TAN	1	1.T.C 1.A.V 1.N.c	2.0 1.5 0.8	tʰɑn	0	924
606	Qiang	truly	truly	lexicon	ʁɑt	ʁ ɑ t	3	ʁɑt	truly	ʁɑt ŋuə-k-ȵi,	truly COP-INF-ADV	441:0:0 1214:0:0 1215:0:0	5 7 1	AXN	RAT	1	1.R.C 1.A.V 1.T.c	2.0 1.5 0.8	ʁɑt	0	925
607	Qiang	truly	truly	lexicon	ʁɑtɕhi	ʁ ɑ tɕʰ i	3	ʁɑtɕhi	truly	ʁɑtɕhi qɑ-tɕ-tʂi-le: pənsə ɑ-χən u-su-k-ȵi,	truly 1sg-GEN-son-DEF:CL ability one-kind DIR-learn-INF-ADV	451:0:0 547:0:0 1221:0:0	5 7 2 7	AXBZ	RACI	1	1.R.C 1.A.V 1.C.C 1.I.V	2.0 1.5 1.75 0.8	ʁɑtɕʰi	0	925
913	Qiang	tunnel	†tunnel	lexicon	titɑu	t i t ɑ u	1	titɑu	†tunnel	ɦɑ-tu jɑutsan dʑemi wutɕupu-ŋuəȵi ɦɑlɑ titɑu tə-xkue-ȵi ɦɑ-tsəi ə-ʂ-jy-kui-wɑ,	INT-RESULT man.eating.demon Dʑemi husband-TOP INT †tunnel DIR-dig-ADV INT-this.manner DIR-put-ASP-NAR-EMPH	1099:5:0	1 7 1 7 7	AXBYZ	TITAY	1	1.T.C 1.I.V 1.T.C 1.A.V 1.Y.V	2.0 1.5 1.75 1.3 0.8	titɑu	0	926
914	Qiang	tunnel	tunnel	lexicon	titɑu	t i t ɑ u	1	titɑu-ʁɑ	tunnel-LOC	thɑnkhemu ȵɑ likhemu-ŋuəȵi titɑu-ʁɑ a-ʁů-ȵi ȵisues me-le:-tɕ-ŋuəȵi sipe dɑ-ɕtɕ-jə,	Thɑnkhemu COM Likhemu-TOP tunnel-LOC DIR-throw-ADV nearly.dead NEG-exist-GEN-TOP medicine DIR-feed-CSM	1109:3:0	1 7 1 7 7	AXBYZ	TITAY	1	1.T.C 1.I.V 1.T.C 1.A.V 1.Y.V	2.0 1.5 1.75 1.3 0.8	titɑu	1	926
892	Qiang	turn over	turn.over	lexicon	qe	q e	1	tə-qe-ȵiɑufu,	DIR-turn.over-LNK(as.soon.as)	ʂəpɑn tə-qe-ȵiɑufu,	stone.slab DIR-turn.over-LNK(as.soon.as)	1043:1:1	1 7	AX	KE	1	1.K.C 1.E.V	2.0 1.5	qe	1	927
842	Qiang	twelve	twelve	lexicon	hani	h a/ɑ n i	1	hani-p	twelve-year	nai tʂi pe-tu ʂəʔəʴsui hani-p le-ȵi ɦɑ-tu qɑ tɑ:-meʴʐ-lə-wɑ,”	other son become-LNK †(twelve.years.old) twelve-year exist-LNK INT-RESULT 1sg INDTV-seek-come-DTV	902:4:0	3 7 4 7	AXBZ	HANI	1	1.H.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	ha/ɑni	0	928
841	Qiang	twelve years old)	†(twelve.years.old)	lexicon	ʂəʔəʴsui	ʂ ə ʔ əʴ/ə s u i	1	ʂəʔəʴsui	†(twelve.years.old)	nai tʂi pe-tu ʂəʔəʴsui hani-p le-ȵi ɦɑ-tu qɑ tɑ:-meʴʐ-lə-wɑ,”	other son become-LNK †(twelve.years.old) twelve-year exist-LNK INT-RESULT 1sg INDTV-seek-come-DTV	902:3:0	3 7 1 7 3 7 7	AXBYBYZ	SEHESYI	1	1.S.C 1.E.V 1.H.C 1.E.V 1.S.C 1.Y.V 1.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʂəʔəʴ/əsui	0	929
30	Qiang	two	two	lexicon	jə	j ə	11	jə-tʂ-ŋuəȵi,	two-CL-TOP	mə ȵɑ ɣlu jə-tʂ-ŋuəȵi,	older.brother COM younger.sister two-CL-TOP	4:3:0 11:1:0 13:1:0 17:0:1 364:1:0 365:1:0 491:2:0 888:7:1 931:4:0 972:3:0 1035:0:0	6 7	AX	JE	1	1.J.C 1.E.V	2.0 1.5	jə	0	930
